int(self),disturbance_cycles,self.cycle,mean(self.residue),avg_traffic,mean(t_avgs)
3,50,2500,0.0,9.176470588235293,5.423076923076922
4,100,2500,0.0,4.294117647058823,6.083333333333332
5,100,2500,0.0,4.294117647058823,9.960000000000004
6,100,2500,0.0,4.294117647058823,8.21875
7,100,2500,0.0,4.294117647058823,8.369863013698632
8,250,2500,0.0,1.7058823529411764,6.9615384615384635
9,250,2500,0.0,1.7058823529411764,6.517241379310348
10,250,2500,0.0,1.7058823529411764,9.090909090909092
11,250,2500,0.0,1.7058823529411764,8.13793103448276
12,500,2500,0.0,0.8235294117647058,5.470588235294117
13,500,2500,0.0,0.8235294117647058,7.705882352941175
14,500,2500,0.0,0.8235294117647058,5.2857142857142865
15,500,2500,0.0,0.8235294117647058,2.928571428571429
