int(self),disturbance_cycles,self.cycle,mean(self.residue),avg_traffic,mean(t_avgs)
40,50,5000,0.6828143021914647,5213.882352941177,16.15034456674862
41,50,5000,0.7145328719723183,5213.882352941177,17.63553276226369
42,50,5000,0.6476355247981546,5213.882352941177,17.082142567229237
43,50,5000,0.7139561707035754,5213.882352941177,17.142248413524996
44,50,5000,0.698961937716263,5213.882352941177,17.636890612533303
45,50,5000,0.740484429065744,5213.882352941177,17.151896461562632
46,50,5000,0.704152249134948,5213.882352941177,17.066173231303004
47,50,5000,0.6487889273356404,5213.882352941177,16.96493627597269
48,50,5000,0.7820069204152248,5213.882352941177,17.86008856488508
49,50,5000,0.7445213379469434,5213.882352941177,17.402191211337716
50,50,5000,0.6937716262975778,5213.882352941177,17.544453449620732
51,50,5000,0.7093425605536333,5213.882352941177,17.606013951014912
52,50,5000,0.7433679354094578,5213.882352941177,17.533476567781733
53,50,5000,0.6880046136101499,5213.882352941177,16.597048793649105
54,50,5000,0.7445213379469434,5213.882352941177,17.325297928212528
55,50,5000,0.7001153402537486,5213.882352941177,17.70313273903918
56,50,5000,0.7422145328719725,5213.882352941177,16.92978715822865
57,50,5000,0.7456747404844293,5213.882352941177,18.24340819861477
58,50,5000,0.7214532871972319,5213.882352941177,17.022108151585947
59,50,5000,0.7226066897347172,5213.882352941177,17.25421496192033
120,100,5000,0.28352941176470586,6280.588235294118,26.487702018881805
121,100,5000,0.3141176470588233,6280.588235294118,26.104893348265424
122,100,5000,0.23999999999999996,6280.588235294118,26.31890073915293
123,100,5000,0.2670588235294118,6280.588235294118,25.05547083933086
124,100,5000,0.2694117647058823,6280.588235294118,24.858559330883633
125,100,5000,0.3176470588235294,6280.588235294118,26.875013567766995
126,100,5000,0.27529411764705886,6280.588235294118,25.236957758353263
127,100,5000,0.3035294117647058,6280.588235294118,26.967051146611198
128,100,5000,0.25058823529411767,6280.588235294118,25.48735209712675
129,100,5000,0.248235294117647,6280.588235294118,24.465044935651306
130,100,5000,0.28117647058823525,6280.588235294118,25.270141958111193
131,100,5000,0.3199999999999999,6280.588235294118,26.21456361237921
132,100,5000,0.27529411764705874,6280.588235294118,25.000532737163002
133,100,5000,0.24470588235294116,6280.588235294118,27.074269946031343
134,100,5000,0.2894117647058823,6280.588235294118,26.065117171999105
135,100,5000,0.2529411764705881,6280.588235294118,25.20387301045858
136,100,5000,0.29647058823529404,6280.588235294118,26.896245665378654
137,100,5000,0.2541176470588235,6280.588235294118,24.173130935255394
138,100,5000,0.27058823529411763,6280.588235294118,26.164511533443463
139,100,5000,0.24823529411764703,6280.588235294118,24.022729365540012
200,250,5000,0.01176470588235294,6988.117647058823,38.109816267581124
201,250,5000,0.01764705882352941,6988.117647058823,45.66969658177417
202,250,5000,0.01176470588235294,6988.117647058823,42.73947260962985
203,250,5000,0.01764705882352941,6988.117647058823,44.48385489244412
204,250,5000,0.01176470588235294,6988.117647058823,39.881794839857996
205,250,5000,0.02058823529411765,6988.117647058823,44.61722876040266
206,250,5000,0.01470588235294118,6988.117647058823,40.2195208446877
207,250,5000,0.02352941176470588,6988.117647058823,42.74604966383681
208,250,5000,0.01764705882352941,6988.117647058823,38.61432216423205
209,250,5000,0.02352941176470588,6988.117647058823,42.52353928875939
210,250,5000,0.02058823529411765,6988.117647058823,45.81501867692738
211,250,5000,0.01764705882352941,6988.117647058823,43.18297420015894
212,250,5000,0.01764705882352941,6988.117647058823,46.06779330066118
213,250,5000,0.01176470588235294,6988.117647058823,41.502251232619535
214,250,5000,0.02352941176470588,6988.117647058823,43.07997604921117
215,250,5000,0.01764705882352941,6988.117647058823,35.49226659356617
216,250,5000,0.00588235294117647,6988.117647058823,41.73876857838993
217,250,5000,0.02058823529411765,6988.117647058823,41.05649129626479
218,250,5000,0.01764705882352941,6988.117647058823,41.08193879855594
219,250,5000,0.00588235294117647,6988.117647058823,44.47151488800432
280,500,5000,0.0,6801.411764705882,64.65929020418758
281,500,5000,0.0,6801.411764705882,47.079865482173865
282,500,5000,0.0,6801.411764705882,52.123809738591824
283,500,5000,0.0,6801.411764705882,49.342861394991075
284,500,5000,0.0,6801.411764705882,49.95212196715614
285,500,5000,0.0,6801.411764705882,46.886823289179034
286,500,5000,0.0,6801.411764705882,39.13080386427684
287,500,5000,0.0,6801.411764705882,40.939339102800005
288,500,5000,0.0,6801.411764705882,46.43016400651677
289,500,5000,0.0,6801.411764705882,47.878887259628435
290,500,5000,0.0,6801.411764705882,56.102746751492006
291,500,5000,0.0,6801.411764705882,47.063501311852924
292,500,5000,0.0,6801.411764705882,46.73091934038305
293,500,5000,0.0,6801.411764705882,47.19681439272238
294,500,5000,0.0,6801.411764705882,47.44308232296643
295,500,5000,0.0,6801.411764705882,42.998887893481836
296,500,5000,0.0,6801.411764705882,49.62093455893812
297,500,5000,0.0,6801.411764705882,48.44470488630158
298,500,5000,0.0,6801.411764705882,42.080107997794585
299,500,5000,0.0,6801.411764705882,39.567203997072525
