int(self),disturbance_cycles,self.cycle,mean(self.residue),avg_traffic,mean(t_avgs)
0,50,5000,1.0,0.0,20.25641377674807
1,50,5000,0.9976931949250287,0.0,19.976240604313382
2,50,5000,0.9988465974625144,0.0,19.252685927186874
3,50,5000,1.0,0.0,20.041194373831107
4,50,5000,0.9994232987312571,0.0,19.970779902420446
5,50,5000,0.9994232987312571,0.0,19.942834587610676
6,50,5000,0.9994232987312571,0.0,19.80744555483611
7,50,5000,1.0,0.0,19.760422279045546
8,50,5000,0.9994232987312571,0.0,20.250863616124494
9,50,5000,0.9988465974625144,0.0,19.879924453152363
10,50,5000,0.9988465974625144,0.0,19.259496971840807
11,50,5000,1.0,0.0,19.70543660273509
12,50,5000,0.9994232987312571,0.0,20.263761702847926
13,50,5000,0.9988465974625144,0.0,19.606789994063284
14,50,5000,0.9988465974625144,0.0,20.042612963473665
15,50,5000,0.9982698961937715,0.0,20.156270636956858
16,50,5000,0.9994232987312571,0.0,18.920706489277794
17,50,5000,0.9994232987312571,0.0,19.83689539706137
18,50,5000,0.9994232987312571,0.0,19.183691121041218
19,50,5000,1.0,0.0,19.27526527338238
20,100,5000,0.9929411764705882,0.0,40.279724605894735
21,100,5000,0.9964705882352941,0.0,39.65436072019862
22,100,5000,0.9929411764705881,0.0,39.6128990382825
23,100,5000,0.9952941176470589,0.0,40.04879793318041
24,100,5000,1.0,0.0,38.81683898418374
25,100,5000,0.9941176470588234,0.0,39.86247693096356
26,100,5000,0.9952941176470589,0.0,39.47132375669568
27,100,5000,0.9870588235294118,0.0,40.191173640177055
28,100,5000,0.9929411764705881,0.0,40.06939524416178
29,100,5000,0.9976470588235294,0.0,40.984540868221664
30,100,5000,0.9905882352941174,0.0,40.61037167441968
31,100,5000,0.9905882352941177,0.0,39.87939220198081
32,100,5000,0.991764705882353,0.0,39.372681768567034
33,100,5000,0.9964705882352941,0.0,39.80180147637216
34,100,5000,0.9894117647058823,0.0,40.021470586381696
35,100,5000,0.9976470588235294,0.0,39.884464230826886
36,100,5000,0.9929411764705881,0.0,37.398684554913736
37,100,5000,0.9941176470588234,0.0,39.206914090358545
38,100,5000,0.9941176470588234,0.0,40.565355684597364
39,100,5000,0.9941176470588234,0.0,40.08670033997932
40,250,5000,0.9117647058823529,0.0,99.17274653716034
41,250,5000,0.9147058823529413,0.0,92.04132629061809
42,250,5000,0.9147058823529411,0.0,93.28905117584297
43,250,5000,0.8529411764705884,0.0,89.11133088176193
44,250,5000,0.9352941176470588,0.0,91.56527707626613
45,250,5000,0.95,0.0,88.41333691995766
46,250,5000,0.8794117647058824,0.0,87.13865808182487
47,250,5000,0.9264705882352942,0.0,94.79701102510299
48,250,5000,0.947058823529412,0.0,89.32351787710127
49,250,5000,0.9441176470588237,0.0,91.71997225732065
50,250,5000,0.9352941176470588,0.0,90.25764631545594
51,250,5000,0.9323529411764708,0.0,95.74950417721296
52,250,5000,0.9558823529411766,0.0,96.36464588739267
53,250,5000,0.9147058823529413,0.0,97.15692844825378
54,250,5000,0.9294117647058826,0.0,95.98298957808488
55,250,5000,0.926470588235294,0.0,89.49752256337321
56,250,5000,0.9176470588235295,0.0,87.75437632582063
57,250,5000,0.9088235294117648,0.0,95.18779343036357
58,250,5000,0.9088235294117648,0.0,88.23398532168152
59,250,5000,0.9382352941176473,0.0,95.61901364336089
60,500,5000,0.6470588235294118,0.0,167.9429359153362
61,500,5000,0.7411764705882352,0.0,157.1484170840053
62,500,5000,0.664705882352941,0.0,156.23213541069242
63,500,5000,0.6529411764705884,0.0,164.11229777878924
64,500,5000,0.7235294117647059,0.0,162.95417695143433
65,500,5000,0.6882352941176471,0.0,166.86213657642517
66,500,5000,0.7294117647058823,0.0,157.33721121189683
67,500,5000,0.7117647058823529,0.0,164.55864640407378
68,500,5000,0.7882352941176471,0.0,166.93023950663337
69,500,5000,0.7000000000000002,0.0,168.76225399052294
70,500,5000,0.7176470588235294,0.0,160.04122961728896
71,500,5000,0.7705882352941176,0.0,154.10290737395596
72,500,5000,0.7235294117647059,0.0,155.70539036549366
73,500,5000,0.7941176470588235,0.0,157.19481716537172
74,500,5000,0.6764705882352942,0.0,158.50782098785933
75,500,5000,0.7235294117647058,0.0,179.76621947102865
76,500,5000,0.7705882352941177,0.0,166.05586608711928
77,500,5000,0.7294117647058823,0.0,170.02263563445752
78,500,5000,0.6294117647058822,0.0,162.33314013936854
79,500,5000,0.7823529411764705,0.0,171.2981381250179
