int(self),disturbance_cycles,self.cycle,mean(self.residue),avg_traffic,mean(t_avgs)
0,50,5000,0.3431372549019608,17.470588235294116,5.148148148148148
1,50,5000,0.29411764705882354,16.529411764705884,5.590747330960853
2,50,5000,0.37254901960784315,17.58823529411765,5.070234113712375
3,50,5000,0.38235294117647056,17.647058823529413,4.906666666666666
4,50,5000,0.2647058823529412,17.88235294117647,4.2532894736842115
5,50,5000,0.38235294117647056,17.294117647058822,5.3299319727891135
6,50,5000,0.4019607843137255,16.470588235294116,5.610714285714285
7,50,5000,0.4019607843137255,17.941176470588236,5.137704918032787
8,50,5000,0.3431372549019608,16.647058823529413,5.01766784452297
9,50,5000,0.28431372549019607,17.058823529411764,4.913793103448276
10,50,5000,0.35294117647058826,17.294117647058822,5.0102040816326525
11,50,5000,0.3333333333333333,18.0,4.745098039215686
12,50,5000,0.28431372549019607,17.470588235294116,5.12794612794613
13,50,5000,0.3235294117647059,17.058823529411764,4.496551724137931
14,50,5000,0.30392156862745096,17.88235294117647,4.661184210526316
15,50,5000,0.38235294117647056,17.529411764705884,4.281879194630873
16,50,5000,0.3431372549019608,17.764705882352942,4.9801324503311255
17,50,5000,0.39215686274509803,16.941176470588236,4.4548611111111125
18,50,5000,0.30392156862745096,16.764705882352942,4.978947368421052
19,50,5000,0.3431372549019608,17.823529411764707,4.6996699669967
20,100,5000,0.02,9.235294117647058,6.471337579617837
21,100,5000,0.06,8.705882352941176,7.256756756756757
22,100,5000,0.04,8.764705882352942,6.38255033557047
23,100,5000,0.06,8.588235294117647,8.493150684931507
24,100,5000,0.04,8.705882352941176,5.736486486486485
25,100,5000,0.06,8.941176470588236,5.822368421052631
26,100,5000,0.04,9.352941176470589,7.094339622641512
27,100,5000,0.04,8.529411764705882,5.848275862068964
28,100,5000,0.06,9.176470588235293,6.506410256410259
29,100,5000,0.02,8.823529411764707,6.533333333333332
30,100,5000,0.06,9.235294117647058,6.789808917197451
31,100,5000,0.0,8.823529411764707,6.1333333333333355
32,100,5000,0.04,8.941176470588236,6.414473684210524
33,100,5000,0.04,8.235294117647058,7.049999999999998
34,100,5000,0.04,8.058823529411764,7.437956204379561
35,100,5000,0.0,9.352941176470589,6.056603773584906
36,100,5000,0.02,8.705882352941176,6.6013513513513535
37,100,5000,0.02,9.352941176470589,5.484276729559748
38,100,5000,0.02,8.882352941176471,7.887417218543048
39,100,5000,0.02,9.117647058823529,6.135483870967743
40,250,5000,0.0,3.764705882352941,9.609375
41,250,5000,0.0,3.764705882352941,9.0625
42,250,5000,0.0,3.1176470588235294,8.20754716981132
43,250,5000,0.0,3.7058823529411766,6.76190476190476
44,250,5000,0.0,3.588235294117647,5.573770491803278
45,250,5000,0.0,3.764705882352941,7.515625
46,250,5000,0.0,3.235294117647059,8.363636363636362
47,250,5000,0.0,3.7058823529411766,7.111111111111113
48,250,5000,0.0,3.823529411764706,5.738461538461537
49,250,5000,0.0,3.4705882352941178,5.0
50,250,5000,0.0,3.588235294117647,7.88524590163934
51,250,5000,0.0,3.823529411764706,5.8923076923076945
52,250,5000,0.0,3.9411764705882355,8.089552238805968
53,250,5000,0.0,3.4705882352941178,6.711864406779659
54,250,5000,0.0,3.176470588235294,7.425925925925925
55,250,5000,0.0,3.764705882352941,5.0
56,250,5000,0.0,3.6470588235294117,5.61290322580645
57,250,5000,0.0,3.4705882352941178,5.305084745762712
58,250,5000,0.0,3.176470588235294,9.685185185185187
59,250,5000,0.0,3.411764705882353,11.448275862068963
60,500,5000,0.0,1.8235294117647058,5.580645161290321
61,500,5000,0.0,1.8235294117647058,15.903225806451614
62,500,5000,0.0,1.7058823529411764,7.517241379310348
63,500,5000,0.0,1.6470588235294117,8.35714285714286
64,500,5000,0.0,1.8235294117647058,12.161290322580642
65,500,5000,0.0,2.1176470588235294,5.416666666666667
66,500,5000,0.0,2.2941176470588234,8.128205128205126
67,500,5000,0.0,1.7058823529411764,5.93103448275862
68,500,5000,0.0,1.9411764705882353,8.696969696969699
69,500,5000,0.0,1.8823529411764706,6.5
70,500,5000,0.0,2.0588235294117645,11.828571428571426
71,500,5000,0.0,1.8235294117647058,3.193548387096775
72,500,5000,0.0,1.8235294117647058,5.806451612903227
73,500,5000,0.0,1.588235294117647,10.222222222222225
74,500,5000,0.0,1.7058823529411764,5.965517241379312
75,500,5000,0.0,1.9411764705882353,7.787878787878785
76,500,5000,0.0,1.9411764705882353,10.636363636363637
77,500,5000,0.0,1.6470588235294117,11.5
78,500,5000,0.0,1.7647058823529411,8.63333333333333
79,500,5000,0.0,1.7647058823529411,6.766666666666667
