int(self),disturbance_cycles,self.cycle,mean(self.residue),avg_traffic,mean(t_avgs)
20,50,5000,1.0,15282.703125,23.718226030774975
21,50,5000,1.0,15402.6875,23.89364148901629
22,50,5000,1.0,15538.390625,23.87260420376984
23,50,5000,1.0,15343.234375,23.788278663022588
24,50,5000,1.0,15042.796875,23.76103984223229
25,50,5000,1.0,14784.109375,23.749119010645533
26,50,5000,1.0,14538.8125,23.691052668065403
27,50,5000,1.0,15421.578125,23.538775727830117
28,50,5000,1.0,15516.46875,23.67160063946706
29,50,5000,0.9990808823529411,15212.640625,23.81014098492318
30,50,5000,1.0,15515.515625,23.791642359890083
31,50,5000,1.0,15770.421875,23.664067269726203
32,50,5000,1.0,14222.859375,23.598219043712042
33,50,5000,1.0,15065.015625,23.952277678627617
34,50,5000,1.0,14969.4375,23.484561939606916
35,50,5000,1.0,15169.40625,23.62274374231763
36,50,5000,1.0,15081.9375,23.704122032850215
37,50,5000,1.0,15262.46875,23.605130045523396
38,50,5000,1.0,15260.0,23.715094964237366
39,50,5000,1.0,15439.328125,23.722208628957233
100,100,5000,0.945,19484.46875,45.054503094779996
101,100,5000,0.855625,19549.328125,44.66257534969142
102,100,5000,0.9278125,18697.75,45.85947960909584
103,100,5000,0.9065625,19104.859375,45.281370993536925
104,100,5000,0.8503125,19903.09375,44.782280133921645
105,100,5000,0.8628125,19717.9375,45.17619289619489
106,100,5000,0.8784375,20009.046875,44.555711830369795
107,100,5000,0.9246875,19214.4375,45.78909241507848
108,100,5000,0.845625,19306.90625,45.77314364138513
109,100,5000,0.91875,18658.828125,46.05125047480832
110,100,5000,0.9021875,19843.8125,44.58857926313684
111,100,5000,0.9159375,20443.546875,44.84929203079951
112,100,5000,0.8825,19016.953125,44.83274573221367
113,100,5000,0.94375,19560.875,45.28779747989866
114,100,5000,0.8709375,19654.671875,45.4686853828821
115,100,5000,0.884375,18989.578125,45.741793167693864
116,100,5000,0.85125,20118.703125,44.75350743049627
117,100,5000,0.871875,19910.828125,45.15596595765781
118,100,5000,0.9559375,18599.40625,45.65608984142505
119,100,5000,0.898125,19299.921875,44.799171256292254
180,250,5000,0.43125,26495.640625,76.17553116532424
181,250,5000,0.35625,26475.828125,76.00697554284764
182,250,5000,0.58984375,27085.0,70.56325064091864
183,250,5000,0.6640625,26449.4375,70.71914566904232
184,250,5000,0.6109375,27282.390625,72.70292838461197
185,250,5000,0.60859375,24822.890625,74.81820000729206
186,250,5000,0.61171875,26545.328125,75.38809747444525
187,250,5000,0.5265625,27563.0,74.72290716406572
188,250,5000,0.59453125,25985.65625,73.17517083232603
189,250,5000,0.55078125,26747.890625,77.47251695179375
190,250,5000,0.4984375,26850.109375,76.67965591523496
191,250,5000,0.434375,27209.234375,72.57546686705386
192,250,5000,0.45625,26431.828125,73.48996629259076
193,250,5000,0.559375,26676.0625,74.7748360806836
194,250,5000,0.51328125,27579.890625,72.38536150455714
195,250,5000,0.57265625,26005.84375,76.86986635482654
196,250,5000,0.70703125,24493.390625,80.7096993944917
197,250,5000,0.6046875,26593.296875,74.6197414833373
198,250,5000,0.534375,26120.375,76.70645782516961
199,250,5000,0.55859375,26576.109375,73.43891263611997
260,500,5000,0.434375,30404.234375,124.95761660151052
261,500,5000,0.25625,30505.703125,139.5096199040774
262,500,5000,0.459375,30677.796875,128.08638459139337
263,500,5000,0.3234375,30888.59375,107.53181526263788
264,500,5000,0.603125,31351.390625,138.68543039939996
265,500,5000,0.5875,30935.171875,131.20563662856563
266,500,5000,0.365625,30001.875,129.03726990995762
267,500,5000,0.434375,30778.1875,128.3835750084073
268,500,5000,0.4359375,30714.71875,120.5424211021106
269,500,5000,0.6359375,31752.03125,127.16047264292328
270,500,5000,0.4375,31290.65625,126.89310719713494
271,500,5000,0.321875,29534.375,142.26038320904325
272,500,5000,0.459375,29380.859375,149.95160455203077
273,500,5000,0.4703125,30598.484375,124.51368467963158
274,500,5000,0.5125,30854.09375,148.49718727375057
275,500,5000,0.3015625,29700.6875,133.41247803601232
276,500,5000,0.31875,30747.703125,125.58398357422185
277,500,5000,0.3578125,31695.734375,117.53242379965378
278,500,5000,0.5390625,29902.125,109.84415001297756
279,500,5000,0.4765625,29052.046875,140.12792553847595
