int(self),disturbance_cycles,self.cycle,mean(self.residue),avg_traffic,mean(t_avgs)
20,50,5000,0.7716262975778546,2509.823529411765,18.663211355508594
21,50,5000,0.7583621683967703,2588.1176470588234,18.590336136237227
22,50,5000,0.7525951557093424,2668.4117647058824,17.943448817969994
23,50,5000,0.7912341407151094,2654.6470588235293,18.749790855605816
24,50,5000,0.7975778546712801,2561.9411764705883,18.587268761578066
25,50,5000,0.7531718569780854,2459.294117647059,18.349194564315454
26,50,5000,0.7964244521337944,2626.9411764705883,18.440477887414115
27,50,5000,0.7797001153402537,2546.6470588235293,18.339895724754424
28,50,5000,0.771049596309112,2797.294117647059,18.272646211434918
29,50,5000,0.7779700115340251,2583.9411764705883,19.416148955223345
30,50,5000,0.8050749711649362,2531.5882352941176,19.079354139146623
31,50,5000,0.8068050749711648,2699.705882352941,18.722497486370955
32,50,5000,0.7520184544405998,2736.8823529411766,18.685569760358582
33,50,5000,0.7272202998846597,2677.0588235294117,17.9440784947708
34,50,5000,0.7681660899653978,2825.294117647059,18.63450050493059
35,50,5000,0.7370242214532872,2633.6470588235293,18.001916749815486
36,50,5000,0.7583621683967704,2566.705882352941,18.447763424973658
37,50,5000,0.7808535178777392,2532.705882352941,19.015485983111187
38,50,5000,0.7871972318339101,2677.9411764705883,18.22701203700214
39,50,5000,0.825259515570934,2574.470588235294,18.77726407003762
60,100,5000,0.4376470588235293,1775.6470588235295,32.32815468938895
61,100,5000,0.41294117647058814,1900.1176470588234,31.164575727113515
62,100,5000,0.45411764705882346,1886.4705882352941,30.164392492108263
63,100,5000,0.4329411764705881,1773.1764705882354,31.34191215203738
64,100,5000,0.43176470588235305,1850.9411764705883,31.790974063007205
65,100,5000,0.4094117647058825,1737.8823529411766,32.047914355221394
66,100,5000,0.42352941176470565,1831.4705882352941,32.4392841268828
67,100,5000,0.471764705882353,1942.6470588235295,33.338464330090694
68,100,5000,0.4541176470588237,1853.764705882353,34.56557524692563
69,100,5000,0.43176470588235283,1739.4117647058824,31.239926962786768
70,100,5000,0.4188235294117646,1778.0,31.274250638598467
71,100,5000,0.46352941176470597,1934.8823529411766,31.84615510734133
72,100,5000,0.3623529411764706,1800.7058823529412,28.472837526457596
73,100,5000,0.4141176470588234,1986.1176470588234,32.878596972999674
74,100,5000,0.46470588235294125,1873.5294117647059,31.997717278624343
75,100,5000,0.43647058823529394,1740.2941176470588,29.86031255464173
76,100,5000,0.4482352941176471,1850.9411764705883,32.5061899661855
77,100,5000,0.4788235294117645,1809.0588235294117,33.59559542402739
78,100,5000,0.4623529411764705,1874.8235294117646,31.210127006148696
79,100,5000,0.49647058823529405,1922.4117647058824,32.640100929024
100,250,5000,0.21176470588235294,1094.1176470588234,69.88942333111181
101,250,5000,0.2441176470588235,1034.764705882353,75.88548124886708
102,250,5000,0.28529411764705886,955.0588235294117,68.26343651195275
103,250,5000,0.20294117647058824,1140.764705882353,73.88298596887239
104,250,5000,0.2588235294117647,1051.4705882352941,68.62642720070542
105,250,5000,0.28235294117647053,1090.4705882352941,66.28483554357257
106,250,5000,0.2235294117647059,1105.8823529411766,61.91144578977175
107,250,5000,0.2117647058823529,855.7647058823529,69.21173578016888
108,250,5000,0.2176470588235294,1156.764705882353,74.95713841955978
109,250,5000,0.18823529411764703,966.0,67.99159959693752
110,250,5000,0.22352941176470584,1086.5882352941176,78.7194037292403
111,250,5000,0.15588235294117644,1067.6470588235295,71.9166504393257
112,250,5000,0.21470588235294122,1142.5882352941176,65.8850715338497
113,250,5000,0.28823529411764703,1039.8235294117646,71.93290305901598
114,250,5000,0.3,952.5294117647059,69.18694313425978
115,250,5000,0.24117647058823527,1078.764705882353,76.2804764395322
116,250,5000,0.2441176470588235,1095.4117647058824,66.22325271718653
117,250,5000,0.24411764705882347,1098.764705882353,76.56003074757407
118,250,5000,0.2617647058823529,920.7058823529412,70.70908826806458
119,250,5000,0.20294117647058824,1122.2941176470588,66.67255103557586
140,500,5000,0.0823529411764706,711.4117647058823,115.1983287139443
141,500,5000,0.1,556.4117647058823,105.24962817222827
142,500,5000,0.14705882352941177,653.7058823529412,127.5558616176236
143,500,5000,0.08823529411764706,617.4117647058823,105.4149458280092
144,500,5000,0.13529411764705884,741.5882352941177,126.31973051636484
145,500,5000,0.13529411764705884,758.8235294117648,135.90425427697423
146,500,5000,0.12941176470588237,594.3529411764706,132.4549379531884
147,500,5000,0.09411764705882354,659.0,147.79988546240352
148,500,5000,0.1647058823529412,600.2941176470588,114.16776579264798
149,500,5000,0.1647058823529412,588.2941176470588,96.3314812638591
150,500,5000,0.09411764705882354,618.5882352941177,150.27922943455596
151,500,5000,0.1,539.4705882352941,134.68251165722546
152,500,5000,0.15294117647058825,608.0588235294117,105.9191357223717
153,500,5000,0.14705882352941177,795.1764705882352,117.21436558163646
154,500,5000,0.1,678.3529411764706,138.4957004656867
155,500,5000,0.11764705882352941,635.0588235294117,109.97524745497431
156,500,5000,0.10588235294117647,675.0588235294117,121.59761359267738
157,500,5000,0.12352941176470589,711.6470588235294,107.57346738731414
158,500,5000,0.14705882352941177,716.5294117647059,141.4049207232354
159,500,5000,0.11176470588235295,601.1764705882352,132.24859625263628
