int(self),disturbance_cycles,self.cycle,mean(self.residue),avg_traffic,mean(t_avgs)
60,50,5000,0.6782006920415228,5161.235294117647,17.979925393724876
61,50,5000,0.6487889273356405,5556.0,17.081374326291165
62,50,5000,0.7081891580161478,5213.411764705882,17.67382940137244
63,50,5000,0.7272202998846597,5282.117647058823,17.431183631804885
64,50,5000,0.6608996539792386,5461.64705882353,17.17527454676587
65,50,5000,0.6222606689734719,5613.470588235294,16.8829917690827
66,50,5000,0.6591695501730105,5159.588235294118,17.987072663146975
67,50,5000,0.6660899653979239,5329.294117647059,17.309417583402745
68,50,5000,0.6874279123414071,5506.117647058823,17.394768711471162
69,50,5000,0.7081891580161477,5129.64705882353,17.84889633621037
70,50,5000,0.6430219146482126,5414.35294117647,17.576052109838937
71,50,5000,0.6955017301038062,5083.882352941177,17.867318552331266
72,50,5000,0.6568627450980393,5393.882352941177,17.110942626015156
73,50,5000,0.6528258362168398,5340.058823529412,17.562367204111997
74,50,5000,0.7295271049596307,4645.117647058823,17.87008832433881
75,50,5000,0.6701268742791237,5221.411764705882,17.984617153901272
76,50,5000,0.7249134948096884,4987.588235294118,17.627327542435538
77,50,5000,0.7006920415224911,5039.176470588235,17.636489851250875
78,50,5000,0.6885813148788927,5469.64705882353,17.382598401126717
79,50,5000,0.6920415224913494,5197.176470588235,17.761937841302164
140,100,5000,0.26352941176470585,6117.411764705882,26.94190693349385
141,100,5000,0.2717647058823529,6163.941176470588,28.359926577374416
142,100,5000,0.25882352941176473,6089.235294117647,26.664287199818386
143,100,5000,0.26117647058823534,5917.176470588235,26.59028644795159
144,100,5000,0.22470588235294112,6334.294117647059,24.853337035542335
145,100,5000,0.25647058823529406,6184.176470588235,25.551966731987086
146,100,5000,0.2858823529411765,5681.058823529412,27.30184905913687
147,100,5000,0.23999999999999994,6114.470588235294,26.66287251515353
148,100,5000,0.236470588235294,6128.588235294118,28.095589674271054
149,100,5000,0.27294117647058813,6094.705882352941,26.374986571691103
150,100,5000,0.22823529411764695,6495.764705882353,25.79509924223078
151,100,5000,0.2705882352941176,6044.235294117647,26.943551670327537
152,100,5000,0.21294117647058816,6489.588235294118,25.16168996942354
153,100,5000,0.21999999999999992,6294.176470588235,26.126418836835576
154,100,5000,0.316470588235294,5696.294117647059,27.94916982023101
155,100,5000,0.26235294117647046,6079.35294117647,26.343903613849854
156,100,5000,0.2411764705882353,6088.35294117647,26.630932294743445
157,100,5000,0.2505882352941176,6290.470588235294,25.201894266124246
158,100,5000,0.24235294117647052,6244.882352941177,26.990724481802847
159,100,5000,0.23882352941176468,6065.117647058823,28.24109564591979
220,250,5000,0.01764705882352941,6599.64705882353,45.67312385544748
221,250,5000,0.01176470588235294,6687.176470588235,37.26899150730492
222,250,5000,0.01764705882352941,6933.235294117647,36.56519181859896
223,250,5000,0.01176470588235294,6700.117647058823,41.84737109865038
224,250,5000,0.01764705882352941,7424.117647058823,36.60616800511564
225,250,5000,0.02058823529411765,6774.941176470588,39.432315236944994
226,250,5000,0.00882352941176471,6866.64705882353,45.20005460803222
227,250,5000,0.01470588235294118,6966.764705882353,39.34477616393274
228,250,5000,0.02647058823529412,6997.882352941177,37.799365761167266
229,250,5000,0.00588235294117647,6984.411764705882,41.15899051616006
230,250,5000,0.00588235294117647,7199.235294117647,44.47219036669941
231,250,5000,0.02647058823529412,6914.529411764706,36.7180730369471
232,250,5000,0.05294117647058823,6988.64705882353,42.90236884798091
233,250,5000,0.01176470588235294,6923.470588235294,38.32835361258997
234,250,5000,0.00882352941176471,7205.705882352941,38.34599713484029
235,250,5000,0.00588235294117647,7092.294117647059,38.19232458552467
236,250,5000,0.00294117647058824,7109.294117647059,43.80348448955268
237,250,5000,0.00882352941176471,6765.705882352941,39.6298334995768
238,250,5000,0.02941176470588235,6905.117647058823,41.51079809410717
239,250,5000,0.00882352941176471,6850.882352941177,40.785706585279954
300,500,5000,0.0,7166.35294117647,49.61787977542299
301,500,5000,0.0,6865.823529411765,54.983146789053485
302,500,5000,0.0,6869.705882352941,42.191038625335665
303,500,5000,0.0,7470.117647058823,44.343684128234834
304,500,5000,0.0,7189.117647058823,39.3108890804142
305,500,5000,0.0,7321.058823529412,52.29380989266946
306,500,5000,0.0,7235.35294117647,47.30404411053609
307,500,5000,0.0,7066.764705882353,53.808234925168954
308,500,5000,0.0,6876.882352941177,42.310922710045766
309,500,5000,0.0,7219.0,43.86174623323212
310,500,5000,0.0,7112.176470588235,55.728496713016376
311,500,5000,0.0,7176.117647058823,45.794124352543456
312,500,5000,0.0,7210.058823529412,46.95187790158573
313,500,5000,0.0,7117.294117647059,41.858819482040246
314,500,5000,0.0,7212.705882352941,53.51749225123953
315,500,5000,0.0,6973.764705882353,49.97657422803365
316,500,5000,0.0,7333.117647058823,48.81762053504111
317,500,5000,0.0,6920.588235294118,52.277267381448596
318,500,5000,0.0,7030.764705882353,52.712257045878914
319,500,5000,0.0,7081.235294117647,57.869491909857494
